2018-11-19 16:10:10;67.219994;0
2018-11-19 16:11:07;67.019997;0
2018-11-19 16:12:08;66.739998;0
2018-11-19 16:13:07;66.709991;0
2018-11-19 16:14:08;66.709991;0
2018-11-19 16:15:10;66.659996;0
2018-11-19 16:16:07;66.869995;0
2018-11-19 16:17:08;67.019997;0
2018-11-19 16:18:07;67.189995;0
2018-11-19 16:19:08;66.999992;0
2018-11-19 16:20:09;66.829994;0
2018-11-19 16:21:07;66.919991;0
2018-11-19 16:22:09;66.779991;0
2018-11-19 16:23:07;66.769989;0
2018-11-19 16:24:07;66.819992;0
2018-11-19 16:25:09;67.009995;0
2018-11-19 16:26:07;67.149994;0
2018-11-19 16:27:08;66.989998;0
2018-11-19 16:28:08;66.819992;0
2018-11-19 16:29:07;66.639992;0
2018-11-19 16:30:11;66.699989;0
2018-11-19 16:31:07;66.639992;0
2018-11-19 16:32:08;66.749992;0
2018-11-19 16:33:07;66.969994;0
2018-11-19 16:34:06;67.139992;0
2018-11-19 16:35:09;67.089996;0
2018-11-19 16:36:07;66.919991;0
2018-11-19 16:37:07;66.719994;0
2018-11-19 16:38:07;66.629990;0
2018-11-19 16:39:07;66.599998;0
2018-11-19 16:40:09;66.839989;0
2018-11-19 16:41:07;67.089996;0
2018-11-19 16:42:08;67.069992;0
2018-11-19 16:43:07;67.009995;0
2018-11-19 16:44:07;66.859993;0
2018-11-19 16:45:09;66.559990;0
2018-11-19 16:46:07;66.709991;0
2018-11-19 16:47:08;66.779991;0
2018-11-19 16:48:07;66.989998;0
2018-11-19 16:49:07;67.129997;0
2018-11-19 16:50:10;67.099991;0
2018-11-19 16:51:08;67.029991;0
2018-11-19 16:52:07;66.939995;0
2018-11-19 16:53:07;66.739998;0
2018-11-19 16:54:07;66.769989;0
2018-11-19 16:55:09;66.759995;0
2018-11-19 16:56:07;66.939995;0
2018-11-19 16:57:07;67.099991;0
2018-11-19 16:58:06;67.109993;0
2018-11-19 16:59:07;67.129997;0
2018-11-19 17:00:09;67.089996;0
2018-11-19 17:01:08;66.849991;0
2018-11-19 17:02:06;67.009995;0
2018-11-19 17:03:07;66.999992;0
2018-11-19 17:04:07;67.229996;0
2018-11-19 17:05:10;67.289993;0
2018-11-19 17:06:07;67.049988;0
2018-11-19 17:07:08;66.859993;0
2018-11-19 17:08:07;66.809998;0
2018-11-19 17:09:07;66.779991;0
2018-11-19 17:10:09;66.939995;0
2018-11-19 17:11:08;66.989998;0
2018-11-19 17:12:07;67.099991;0
2018-11-19 17:13:07;67.259995;0
2018-11-19 17:14:09;67.239990;0
2018-11-19 17:15:09;67.239990;0
2018-11-19 17:16:07;66.989998;0
2018-11-19 17:17:08;67.059998;0
2018-11-19 17:18:07;67.199997;0
2018-11-19 17:19:07;67.249992;0
2018-11-19 17:20:09;67.509995;0
2018-11-19 17:21:07;67.619995;0
2018-11-19 17:22:07;67.359993;0
2018-11-19 17:23:07;67.089996;0
2018-11-19 17:24:07;67.019997;0
2018-11-19 17:25:09;67.259995;0
2018-11-19 17:26:07;67.359993;0
2018-11-19 17:27:07;67.529991;0
2018-11-19 17:28:07;67.559990;0
2018-11-19 17:29:07;67.569992;0
2018-11-19 17:30:11;67.399994;0
2018-11-19 17:31:07;67.109993;0
2018-11-19 17:32:07;67.389992;0
2018-11-19 17:33:07;67.409996;0
2018-11-19 17:34:07;67.619995;0
2018-11-19 17:35:09;67.669991;0
2018-11-19 17:36:08;67.669991;0
2018-11-19 17:37:07;67.539993;0
2018-11-19 17:38:07;67.329994;0
2018-11-19 17:39:08;67.399994;0
2018-11-19 17:40:09;67.499992;0
2018-11-19 17:41:07;67.659996;0
2018-11-19 17:42:08;67.629990;0
2018-11-19 17:43:07;67.809990;0
2018-11-19 17:44:08;67.699989;0
2018-11-19 17:45:09;67.629990;0
2018-11-19 17:46:07;67.419991;0
2018-11-19 17:47:08;67.309990;0
2018-11-19 17:48:08;67.619995;0
2018-11-19 17:49:07;67.639992;0
2018-11-19 17:50:09;67.829994;0
2018-11-19 17:51:08;67.869995;0
2018-11-19 17:52:07;67.799995;0
2018-11-19 17:53:07;67.669991;0
2018-11-19 17:54:07;67.599991;0
2018-11-19 17:55:09;67.739990;0
2018-11-19 17:56:07;67.879990;0
2018-11-19 17:57:09;68.059998;0
2018-11-19 17:58:07;68.139992;0
2018-11-19 17:59:08;67.959991;0
2018-11-19 18:00:09;67.709991;0
2018-11-19 18:01:07;67.559990;0
2018-11-19 18:02:08;67.819992;0
2018-11-19 18:03:07;68.049995;0
2018-11-19 18:04:07;68.209991;0
2018-11-19 18:05:09;68.109993;0
2018-11-19 18:06:08;68.069992;0
2018-11-19 18:07:08;67.839989;0
2018-11-19 18:08:07;67.859993;0
2018-11-19 18:09:07;67.939995;0
2018-11-19 18:10:10;68.209991;0
2018-11-19 18:11:07;68.219994;0
2018-11-19 18:12:07;68.289993;0
2018-11-19 18:13:08;68.249992;0
2018-11-19 18:14:07;67.999992;0
2018-11-19 18:15:09;67.719994;0
2018-11-19 18:16:07;67.829994;0
2018-11-19 18:17:07;67.889992;0
2018-11-19 18:18:08;68.229988;0
2018-11-19 18:19:07;68.389992;0
2018-11-19 18:20:09;68.419991;0
2018-11-19 18:21:07;68.349991;0
2018-11-19 18:22:07;68.159988;0
2018-11-19 18:23:07;68.109993;0
2018-11-19 18:24:07;68.129997;0
2018-11-19 18:25:09;68.219994;0
2018-11-19 18:26:07;68.339996;0
2018-11-19 18:27:08;68.569992;0
2018-11-19 18:28:07;68.609993;0
2018-11-19 18:29:07;68.509995;0
2018-11-19 18:30:09;68.289993;0
2018-11-19 18:31:07;68.619995;0
2018-11-19 18:32:09;68.649994;0
2018-11-19 18:33:07;68.919991;0
2018-11-19 18:34:07;69.339989;0
2018-11-19 18:35:09;69.539993;0
2018-11-19 18:36:08;69.589996;0
2018-11-19 18:37:08;69.459991;0
2018-11-19 18:38:07;69.379997;0
2018-11-19 18:39:07;69.539993;0
2018-11-19 18:40:09;69.349991;0
2018-11-19 18:41:07;69.609993;0
2018-11-19 18:42:08;69.839996;0
2018-11-19 18:43:07;70.009995;0
2018-11-19 18:44:08;70.049995;0
2018-11-19 18:45:09;69.789993;0
2018-11-19 18:46:07;69.789993;0
2018-11-19 18:47:08;69.689995;0
2018-11-19 18:48:07;69.779991;0
2018-11-19 18:49:07;69.809990;0
2018-11-19 18:50:09;70.009995;0
2018-11-19 18:51:07;70.229996;0
2018-11-19 18:52:09;70.299995;0
2018-11-19 18:53:07;70.229996;0
2018-11-19 18:54:07;70.229996;0
2018-11-19 18:55:09;70.019997;0
2018-11-19 18:56:08;69.979996;0
2018-11-19 18:57:07;70.079994;0
2018-11-19 18:58:07;70.399994;0
2018-11-19 18:59:08;70.559998;0
2018-11-19 19:00:09;70.459991;0
2018-11-19 19:01:17;70.339989;0
2018-11-19 19:02:08;70.279999;0
2018-11-19 19:03:08;70.279999;0
2018-11-19 19:04:07;70.179993;0
2018-11-19 19:05:09;70.429993;0
2018-11-19 19:06:07;70.439995;0
